county_code,county_precinct_id,race,voter_status,registered_voters
11,WA1,BH,I,26
11,WA1,HP,A,25
11,WA1,HP,I,2
11,WA1,OT,A,23
11,WA1,OT,I,2
11,WA1,U,A,187
11,WA1,U,I,11
11,WA1,WH,A,1719
11,WA1,WH,I,79
11,WA2,AI,A,13
11,WA2,AP,A,36
11,WA2,AP,I,1
11,WA2,BH,A,872
11,WA2,BH,I,37
11,WA2,HP,A,38
11,WA2,HP,I,2
11,WA2,OT,A,27
11,WA2,OT,I,2
11,WA2,U,A,202
11,WA2,U,I,14
11,WA2,WH,A,2042
11,WA2,WH,I,94
12,1,AI,A,17
12,1,AI,I,1
12,1,AP,A,47
12,1,AP,I,1
12,1,BH,A,1461
12,1,BH,I,129
12,1,HP,A,52
12,1,HP,I,15
12,1,OT,A,58
12,1,OT,I,5
12,1,U,A,359
12,1,U,I,43
12,1,WH,A,5649
12,1,WH,I,263
13,1,AI,A,7
13,1,AP,A,9
13,1,AP,I,1
13,1,BH,A,35
13,1,BH,I,4
13,1,HP,A,16
13,1,HP,I,3
13,1,OT,A,11
13,1,OT,I,2
13,1,U,A,152
13,1,U,I,37
13,1,WH,A,2830
13,1,WH,I,308
13,2,AI,A,7
13,2,AP,A,2
13,2,AP,I,2
13,2,BH,A,105
13,2,BH,I,38
13,2,HP,A,15
13,2,HP,I,2
13,2,OT,A,24
13,2,OT,I,1
13,2,U,A,198
13,2,U,I,48
13,2,WH,A,3408
13,2,WH,I,448
13,3,AI,A,18
13,3,AP,A,4
13,3,AP,I,1
13,3,BH,A,114
13,3,BH,I,19
13,3,HP,A,33
13,3,HP,I,10
13,3,OT,A,49
13,3,OT,I,6
13,3,U,A,194
13,3,U,I,38
13,3,WH,A,3570
13,3,WH,I,421
14,1199,AI,A,10
14,1199,AI,I,1
14,1199,AP,A,16
14,1199,AP,I,3
14,1199,BH,A,2183
14,1199,BH,I,201
14,1199,HP,A,65
14,1199,HP,I,10
14,1199,OT,A,43
14,1199,OT,I,2
14,1199,U,A,240
14,1199,U,I,20
14,1199,WH,A,1322
14,1199,WH,I,119
14,1230,AI,A,1
14,1230,AP,A,1
14,1230,BH,A,76
14,1230,BH,I,5
14,1230,HP,A,7
14,1230,HP,I,2
14,1230,OT,A,4
14,1230,U,A,12
14,1230,U,I,1
14,1230,WH,A,241
14,1230,WH,I,21
14,1402,AI,A,2
14,1402,AP,A,4
14,1402,BH,A,435
14,1402,BH,I,27
14,1402,HP,A,10
14,1402,OT,A,6
14,1402,U,A,58
14,1402,U,I,5
14,1402,WH,A,491
14,1402,WH,I,38
14,1650,AI,A,5
14,1650,AI,I,2
14,1650,AP,A,5
14,1650,AP,I,3
14,1650,BH,A,312
14,1650,BH,I,26
14,1650,HP,A,46
14,1650,HP,I,5
14,1650,OT,A,20
14,1650,OT,I,5
14,1650,U,A,137
14,1650,U,I,28
14,1650,WH,A,1702
14,1650,WH,I,163
14,1712,AP,A,1
14,1712,AP,I,1
14,1712,BH,A,125
14,1712,BH,I,8
14,1712,HP,A,13
14,1712,OT,A,6
14,1712,U,A,27
14,1712,U,I,2
14,1712,WH,A,417
14,1712,WH,I,26
14,659,AI,A,1
14,659,AI,I,1
14,659,BH,A,80
14,659,BH,I,5
14,659,HP,A,11
14,659,HP,I,2
14,659,OT,A,6
14,659,U,A,53
14,659,U,I,4
14,659,WH,A,562
14,659,WH,I,47
14,660,AI,A,5
14,660,AP,A,5
14,660,BH,A,390
14,660,BH,I,46
14,660,HP,A,42
14,660,HP,I,4
14,660,OT,A,23
14,660,OT,I,1
14,660,U,A,118
14,660,U,I,12
14,660,WH,A,1290
14,660,WH,I,98
15,1,AI,A,13
15,1,AP,A,23
15,1,AP,I,1
15,1,BH,A,608
15,1,BH,I,56
15,1,HP,A,33
15,1,HP,I,5
15,1,OT,A,35
15,1,OT,I,2
15,1,U,A,232
15,1,U,I,51
15,1,WH,A,1651
15,1,WH,I,156
15,10,AI,A,6
15,10,AI,I,1
15,10,AP,A,29
15,10,AP,I,4
15,10,BH,A,187
15,10,BH,I,32
15,10,HP,A,54
15,10,HP,I,15
15,10,OT,A,21
15,10,OT,I,7
15,10,U,A,190
15,10,U,I,42
15,10,WH,A,1618
15,10,WH,I,221
15,2,AI,A,21
15,2,AI,I,1
15,2,AP,A,19
15,2,AP,I,3
15,2,BH,A,316
15,2,BH,I,18
15,2,HP,A,48
15,2,HP,I,9
15,2,OT,A,48
15,2,OT,I,7
15,2,U,A,318
15,2,U,I,39
15,2,WH,A,2841
15,2,WH,I,229
15,3,AI,A,6
15,3,AI,I,3
15,3,AP,A,5
15,3,BH,A,282
15,3,BH,I,21
15,3,HP,A,20
15,3,HP,I,3
15,3,OT,A,28
15,3,U,A,145
15,3,U,I,20
15,3,WH,A,1143
15,3,WH,I,112
15,4,AI,A,31
15,4,AI,I,6
15,4,AP,A,154
15,4,AP,I,25
15,4,BH,A,742
15,4,BH,I,143
15,4,HP,A,217
15,4,HP,I,78
15,4,OT,A,108
15,4,OT,I,33
15,4,U,A,409
15,4,U,I,132
15,4,WH,A,2261
15,4,WH,I,566
15,5,AI,A,39
15,5,AP,A,76
15,5,AP,I,20
15,5,BH,A,562
15,5,BH,I,109
15,5,HP,A,221
15,5,HP,I,63
15,5,OT,A,80
15,5,OT,I,24
15,5,U,A,359
15,5,U,I,111
15,5,WH,A,1779
15,5,WH,I,411
15,6,AI,A,10
15,6,AP,A,23
15,6,AP,I,7
15,6,BH,A,140
15,6,BH,I,27
15,6,HP,A,77
15,6,HP,I,10
15,6,OT,A,38
15,6,OT,I,4
15,6,U,A,238
15,6,U,I,46
15,6,WH,A,2270
15,6,WH,I,275
15,7,AI,A,19
15,7,AI,I,2
15,7,AP,A,60
15,7,AP,I,4
15,7,BH,A,318
15,7,BH,I,51
15,7,HP,A,131
15,7,HP,I,26
15,7,OT,A,57
15,7,OT,I,15
15,7,U,A,405
15,7,U,I,100
15,7,WH,A,3082
15,7,WH,I,419
15,8,AI,A,11
15,8,AI,I,2
15,8,AP,A,40
15,8,AP,I,5
15,8,BH,A,152
15,8,BH,I,11
15,8,HP,A,57
15,8,HP,I,7
15,8,OT,A,31
15,8,OT,I,4
15,8,U,A,274
15,8,U,I,32
15,8,WH,A,2281
15,8,WH,I,197
15,9,AI,A,34
15,9,AI,I,6
15,9,AP,A,108
15,9,AP,I,9
15,9,BH,A,694
15,9,BH,I,89
15,9,HP,A,232
15,9,HP,I,57
15,9,OT,A,94
15,9,OT,I,13
15,9,U,A,467
15,9,U,I,101
15,9,WH,A,2390
15,9,WH,I,384
16,1,AI,A,2
16,1,AI,I,1
16,1,AP,A,1
16,1,AP,I,1
16,1,BH,A,126
16,1,BH,I,5
16,1,HP,A,2
16,1,OT,A,4
16,1,U,A,68
16,1,U,I,4
16,1,WH,A,531
16,1,WH,I,25
16,10,AI,A,8
16,10,AP,A,19
16,10,AP,I,2
16,10,BH,A,587
16,10,BH,I,39
16,10,HP,A,53
16,10,HP,I,3
16,10,OT,A,29
16,10,OT,I,8
16,10,U,A,325
16,10,U,I,64
16,10,WH,A,2430
16,10,WH,I,213
16,11,AI,A,23
16,11,AI,I,2
16,11,AP,A,43
16,11,AP,I,10
16,11,BH,A,2428
16,11,BH,I,320
16,11,HP,A,107
16,11,HP,I,20
16,11,OT,A,75
16,11,OT,I,14
16,11,U,A,588
16,11,U,I,124
16,11,WH,A,3048
16,11,WH,I,346
16,12,AI,A,5
16,12,AP,A,2
16,12,BH,A,381
16,12,BH,I,38
16,12,HP,A,15
16,12,HP,I,3
16,12,OT,A,16
16,12,OT,I,1
16,12,U,A,173
16,12,U,I,31
16,12,WH,A,1183
16,12,WH,I,63
16,13,AI,A,28
16,13,AP,A,113
16,13,AP,I,9
16,13,BH,A,1206
16,13,BH,I,157
16,13,HP,A,135
16,13,HP,I,25
16,13,OT,A,76
16,13,OT,I,10
16,13,U,A,599
16,13,U,I,135
16,13,WH,A,4059
16,13,WH,I,455
16,14,AI,A,26
16,14,AP,A,48
16,14,AP,I,7
16,14,BH,A,2126
16,14,BH,I,222
16,14,HP,A,82
16,14,HP,I,18
16,14,OT,A,66
16,14,OT,I,12
16,14,U,A,527
16,14,U,I,117
16,14,WH,A,2885
16,14,WH,I,294
16,15,AI,A,58
16,15,AI,I,1
16,15,AP,A,52
16,15,AP,I,14
16,15,BH,A,1778
16,15,BH,I,414
16,15,HP,A,150
16,15,HP,I,33
16,15,OT,A,120
16,15,OT,I,30
16,15,U,A,440
16,15,U,I,186
16,15,WH,A,2278
16,15,WH,I,567
16,16,AI,A,2
16,16,AP,A,2
16,16,BH,A,49
16,16,BH,I,3
16,16,HP,A,10
16,16,HP,I,2
16,16,OT,A,9
16,16,OT,I,2
16,16,U,A,87
16,16,U,I,16
16,16,WH,A,887
16,16,WH,I,50
16,2,AI,A,6
16,2,AP,A,12
16,2,AP,I,1
16,2,BH,A,240
16,2,BH,I,13
16,2,HP,A,12
16,2,HP,I,7
16,2,OT,A,20
16,2,OT,I,1
16,2,U,A,163
16,2,U,I,17
16,2,WH,A,1553
16,2,WH,I,72
16,3,AI,A,8
16,3,AP,A,11
16,3,AP,I,1
16,3,BH,A,638
16,3,BH,I,35
16,3,HP,A,30
16,3,HP,I,5
16,3,OT,A,17
16,3,OT,I,2
16,3,U,A,263
16,3,U,I,18
16,3,WH,A,1534
16,3,WH,I,95
16,4,AI,A,14
16,4,AP,A,54
16,4,AP,I,4
16,4,BH,A,352
16,4,BH,I,21
16,4,HP,A,52
16,4,HP,I,8
16,4,OT,A,34
16,4,OT,I,5
16,4,U,A,360
16,4,U,I,49
16,4,WH,A,2667
16,4,WH,I,161
16,5,AI,A,12
16,5,AI,I,2
16,5,AP,A,6
16,5,AP,I,1
16,5,BH,A,134
16,5,BH,I,12
16,5,HP,A,18
16,5,HP,I,5
16,5,OT,A,23
16,5,OT,I,2
16,5,U,A,210
16,5,U,I,39
16,5,WH,A,1810
16,5,WH,I,118
16,6,AI,A,7
16,6,AI,I,1
16,6,AP,A,9
16,6,AP,I,1
16,6,BH,A,87
16,6,BH,I,7
16,6,HP,A,15
16,6,HP,I,3
16,6,OT,A,19
16,6,OT,I,6
16,6,U,A,145
16,6,U,I,15
16,6,WH,A,1380
16,6,WH,I,67
16,7,AI,A,8
16,7,AP,A,2
16,7,BH,A,158
16,7,BH,I,11
16,7,HP,A,21
16,7,HP,I,2
16,7,OT,A,10
16,7,OT,I,1
16,7,U,A,152
16,7,U,I,12
16,7,WH,A,997
16,7,WH,I,60
16,8,AI,A,3
16,8,AP,A,1
16,8,BH,A,29
16,8,BH,I,6
16,8,HP,A,2
16,8,OT,A,7
16,8,U,A,40
16,8,U,I,5
16,8,WH,A,399
16,8,WH,I,29
16,9,AI,A,4
16,9,AI,I,1
16,9,AP,A,7
16,9,BH,A,291
16,9,BH,I,26
16,9,HP,A,15
16,9,HP,I,1
16,9,OT,A,4
16,9,U,A,103
16,9,U,I,16
16,9,WH,A,569
16,9,WH,I,45
17,1,AI,A,1
17,1,BH,A,138
17,1,BH,I,13
17,1,HP,A,3
17,1,OT,A,2
17,1,OT,I,1
17,1,U,A,23
17,1,U,I,6
17,1,WH,A,193
17,1,WH,I,13
17,10,AI,A,1
17,10,AI,I,2
17,10,AP,A,1
17,10,BH,A,158
17,10,BH,I,11
17,10,HP,A,2
17,10,OT,A,1
17,10,U,A,15
17,10,U,I,2
17,10,WH,A,83
17,10,WH,I,6
17,11,AI,A,6
17,11,AP,A,5
17,11,BH,A,375
17,11,BH,I,31
17,11,HP,A,18
17,11,HP,I,6
17,11,OT,A,10
17,11,U,A,104
17,11,U,I,31
17,11,WH,A,554
17,11,WH,I,61
17,12,AI,A,2
17,12,AP,A,1
17,12,AP,I,1
17,12,BH,A,172
17,12,BH,I,12
17,12,HP,A,4
17,12,HP,I,1
17,12,OT,A,4
17,12,OT,I,1
17,12,U,A,39
17,12,U,I,2
17,12,WH,A,240
17,12,WH,I,12
17,13,BH,A,132
17,13,BH,I,4
17,13,OT,A,2
17,13,U,A,23
17,13,U,I,1
17,13,WH,A,145
17,13,WH,I,5
17,14,AI,A,10
17,14,AP,A,6
17,14,BH,A,1964
17,14,BH,I,112
17,14,HP,A,12
17,14,HP,I,1
17,14,OT,A,18
17,14,U,A,181
17,14,U,I,27
17,14,WH,A,683
17,14,WH,I,62
17,15,AI,A,8
17,15,AI,I,2
17,15,AP,A,13
17,15,AP,I,1
17,15,BH,A,1272
17,15,BH,I,56
17,15,HP,A,23
17,15,HP,I,4
17,15,OT,A,14
17,15,OT,I,3
17,15,U,A,208
17,15,U,I,28
17,15,WH,A,1664
17,15,WH,I,113
17,16,AI,A,3
17,16,AI,I,1
17,16,AP,A,2
17,16,BH,A,366
17,16,BH,I,41
17,16,HP,A,3
17,16,HP,I,1
17,16,OT,A,5
17,16,U,A,44
17,16,U,I,4
17,16,WH,A,223
17,16,WH,I,9
17,2,AI,A,15
17,2,AP,A,13
17,2,AP,I,1
17,2,BH,A,554
17,2,BH,I,51
17,2,HP,A,49
17,2,HP,I,9
17,2,OT,A,33
17,2,OT,I,2
17,2,U,A,216
17,2,U,I,36
17,2,WH,A,1594
17,2,WH,I,137
17,3,AI,A,2
17,3,AP,A,1
17,3,BH,A,312
17,3,BH,I,21
17,3,HP,A,5
17,3,OT,A,3
17,3,OT,I,1
17,3,U,A,31
17,3,U,I,2
17,3,WH,A,338
17,3,WH,I,24
17,4,AI,A,1
17,4,AP,A,2
17,4,AP,I,1
17,4,BH,A,240
17,4,BH,I,11
17,4,HP,A,5
17,4,OT,A,3
17,4,U,A,30
17,4,U,I,3
17,4,WH,A,152
17,4,WH,I,10
17,5,AI,A,2
17,5,AI,I,1
17,5,AP,A,2
17,5,BH,A,326
17,5,BH,I,17
17,5,HP,A,11
17,5,HP,I,3
17,5,OT,A,12
17,5,OT,I,2
17,5,U,A,76
17,5,U,I,14
17,5,WH,A,558
17,5,WH,I,63
17,6,AI,A,2
17,6,AP,A,10
17,6,AP,I,2
17,6,BH,A,181
17,6,BH,I,16
17,6,HP,A,15
17,6,HP,I,2
17,6,OT,A,5
17,6,OT,I,1
17,6,U,A,48
17,6,U,I,11
17,6,WH,A,186
17,6,WH,I,20
17,7,AI,A,1
17,7,AP,A,3
17,7,BH,A,248
17,7,BH,I,13
17,7,HP,A,1
17,7,OT,A,4
17,7,U,A,41
17,7,U,I,5
17,7,WH,A,173
17,7,WH,I,14
17,8,AI,A,1
17,8,AP,A,1
17,8,BH,A,101
17,8,BH,I,5
17,8,HP,A,2
17,8,OT,A,4
17,8,U,A,18
17,8,U,I,1
17,8,WH,A,145
17,8,WH,I,8
17,9,AI,A,5
17,9,AP,A,2
17,9,BH,A,392
17,9,BH,I,20
17,9,HP,A,2
17,9,OT,A,9
17,9,OT,I,1
17,9,U,A,77
17,9,U,I,6
17,9,WH,A,525
17,9,WH,I,36
18,BCREC,AI,A,25
18,BCREC,AI,I,4
18,BCREC,AP,A,19
18,BCREC,AP,I,4
18,BCREC,BH,A,1667
18,BCREC,BH,I,297
18,BCREC,HP,A,58
18,BCREC,HP,I,10
18,BCREC,OT,A,74
18,BCREC,OT,I,15
18,BCREC,U,A,421
18,BCREC,U,I,89
18,BCREC,WH,A,2646
18,BCREC,WH,I,370
18,JENK,AI,A,14
18,JENK,AI,I,1
18,JENK,AP,A,7
18,JENK,BH,A,637
18,JENK,BH,I,63
18,JENK,HP,A,58
18,JENK,HP,I,6
18,JENK,OT,A,44
18,JENK,OT,I,6
18,JENK,U,A,257
18,JENK,U,I,39
18,JENK,WH,A,2239
18,JENK,WH,I,219
18,ROCK,AI,A,13
18,ROCK,AI,I,1
18,ROCK,AP,A,8
18,ROCK,BH,A,621
18,ROCK,BH,I,63
18,ROCK,HP,A,17
18,ROCK,HP,I,1
18,ROCK,OT,A,26
18,ROCK,OT,I,5
18,ROCK,U,A,178
18,ROCK,U,I,18
18,ROCK,WH,A,1098
18,ROCK,WH,I,96
18,STARK,AI,A,6
18,STARK,AI,I,3
18,STARK,AP,A,6
18,STARK,AP,I,2
18,STARK,BH,A,105
18,STARK,BH,I,8
18,STARK,HP,A,24
18,STARK,HP,I,5
18,STARK,OT,A,28
18,STARK,OT,I,3
18,STARK,U,A,275
18,STARK,U,I,44
18,STARK,WH,A,2810
18,STARK,WH,I,242
18,TOWAG,AI,A,15
18,TOWAG,AI,I,1
18,TOWAG,AP,A,8
18,TOWAG,AP,I,2
18,TOWAG,BH,A,461
18,TOWAG,BH,I,44
18,TOWAG,HP,A,51
18,TOWAG,HP,I,5
18,TOWAG,OT,A,46
18,TOWAG,OT,I,4
18,TOWAG,U,A,286
18,TOWAG,U,I,41
18,TOWAG,WH,A,2559
18,TOWAG,WH,I,219
19,1,BH,A,353
19,1,BH,I,35
19,1,HP,I,4
19,1,OT,A,5
19,1,U,A,42
19,1,U,I,3
19,1,WH,A,282
19,1,WH,I,16
19,2,AI,A,1
19,2,AP,A,12
19,2,AP,I,1
19,2,BH,A,176
19,2,BH,I,13
19,2,HP,A,7
19,2,HP,I,1
19,2,OT,A,7
19,2,OT,I,1
19,2,U,A,14
19,2,U,I,3
19,2,WH,A,361
19,2,WH,I,13
19,3,AP,A,4
19,3,BH,A,369
19,3,BH,I,64
19,3,HP,A,1
19,3,HP,I,1
19,3,OT,A,2
19,3,U,A,18
19,3,U,I,6
19,3,WH,A,87
19,3,WH,I,9
19,4,AI,A,3
19,4,AP,I,1
19,4,BH,A,335
19,4,BH,I,45
19,4,HP,A,2
19,4,OT,A,1
19,4,U,A,14
19,4,U,I,5
19,4,WH,A,201
19,4,WH,I,14
19,5,AP,A,1
19,5,BH,A,391
19,5,BH,I,19
19,5,HP,A,1
19,5,OT,A,2
19,5,U,A,27
19,5,U,I,3
19,5,WH,A,126
19,5,WH,I,6
20,1,AI,A,4
20,1,AP,A,2
20,1,BH,A,143
20,1,BH,I,9
20,1,HP,A,6
20,1,OT,A,10
20,1,OT,I,3
20,1,U,A,135
20,1,U,I,17
20,1,WH,A,691
20,1,WH,I,54
20,10,AI,A,21
20,10,AI,I,3
20,10,AP,A,17
20,10,AP,I,6
20,10,BH,A,406
20,10,BH,I,145
20,10,HP,A,112
20,10,HP,I,43
20,10,OT,A,42
20,10,OT,I,15
20,10,U,A,395
20,10,U,I,270
20,10,WH,A,1015
20,10,WH,I,357
20,11,AI,A,25
20,11,AI,I,3
20,11,AP,A,46
20,11,AP,I,15
20,11,BH,A,574
20,11,BH,I,133
20,11,HP,A,137
20,11,HP,I,48
20,11,OT,A,62
20,11,OT,I,7
20,11,U,A,572
20,11,U,I,311
20,11,WH,A,1865
20,11,WH,I,532
20,12,AI,A,10
20,12,AI,I,1
20,12,AP,A,14
20,12,AP,I,3
20,12,BH,A,216
20,12,BH,I,35
20,12,HP,A,28
20,12,HP,I,13
20,12,OT,A,31
20,12,OT,I,5
20,12,U,A,301
20,12,U,I,95
20,12,WH,A,1569
20,12,WH,I,223
20,13,AI,A,14
20,13,AI,I,1
20,13,AP,A,31
20,13,AP,I,4
20,13,BH,A,346
20,13,BH,I,60
20,13,HP,A,126
20,13,HP,I,26
20,13,OT,A,53
20,13,OT,I,13
20,13,U,A,469
20,13,U,I,166
20,13,WH,A,1802
20,13,WH,I,308
20,14,AI,A,12
20,14,AI,I,4
20,14,AP,A,35
20,14,AP,I,5
20,14,BH,A,168
20,14,BH,I,18
20,14,HP,A,45
20,14,HP,I,8
20,14,OT,A,44
20,14,OT,I,3
20,14,U,A,456
20,14,U,I,97
20,14,WH,A,2459
20,14,WH,I,297
20,2,AI,A,8
20,2,AP,A,8
20,2,BH,A,257
20,2,BH,I,24
20,2,HP,A,15
20,2,HP,I,1
20,2,OT,A,7
20,2,OT,I,2
20,2,U,A,141
20,2,U,I,24
20,2,WH,A,1182
20,2,WH,I,61
20,3,AI,A,14
20,3,AI,I,2
20,3,AP,A,6
20,3,AP,I,4
20,3,BH,A,512
20,3,BH,I,61
20,3,HP,A,11
20,3,HP,I,4
20,3,OT,A,27
20,3,OT,I,2
20,3,U,A,261
20,3,U,I,43
20,3,WH,A,1111
20,3,WH,I,91
20,4,AI,A,1
20,4,AP,A,1
20,4,BH,A,36
20,4,BH,I,3
20,4,HP,A,3
20,4,HP,I,1
20,4,OT,A,6
20,4,U,A,122
20,4,U,I,24
20,4,WH,A,556
20,4,WH,I,70
20,5,AI,A,8
20,5,AI,I,1
20,5,AP,A,9
20,5,AP,I,1
20,5,BH,A,116
20,5,BH,I,16
20,5,HP,A,24
20,5,HP,I,5
20,5,OT,A,30
20,5,OT,I,5
20,5,U,A,285
20,5,U,I,82
20,5,WH,A,1355
20,5,WH,I,189
20,6,AI,A,19
20,6,AI,I,4
20,6,AP,A,23
20,6,AP,I,6
20,6,BH,A,319
20,6,BH,I,69
20,6,HP,A,82
20,6,HP,I,16
20,6,OT,A,45
20,6,OT,I,13
20,6,U,A,423
20,6,U,I,140
20,6,WH,A,1873
20,6,WH,I,285
20,7,AI,A,12
20,7,AI,I,3
20,7,AP,A,29
20,7,AP,I,5
20,7,BH,A,809
20,7,BH,I,114
20,7,HP,A,59
20,7,HP,I,12
20,7,OT,A,43
20,7,OT,I,5
20,7,U,A,392
20,7,U,I,147
20,7,WH,A,1096
20,7,WH,I,209
20,8,AI,A,19
20,8,AI,I,1
20,8,AP,A,33
20,8,AP,I,3
20,8,BH,A,410
20,8,BH,I,73
20,8,HP,A,62
20,8,HP,I,14
20,8,OT,A,42
20,8,OT,I,5
20,8,U,A,329
20,8,U,I,130
20,8,WH,A,1300
20,8,WH,I,223
20,9,AI,A,52
20,9,AI,I,7
20,9,AP,A,177
20,9,AP,I,23
20,9,BH,A,1131
20,9,BH,I,169
20,9,HP,A,237
20,9,HP,I,53
20,9,OT,A,133
20,9,OT,I,28
20,9,U,A,1183
20,9,U,I,347
20,9,WH,A,4266
20,9,WH,I,677
21,CAND,AI,A,16
21,CAND,AP,A,24
21,CAND,AP,I,3
21,CAND,BH,A,1344
21,CAND,BH,I,135
21,CAND,HP,A,180
21,CAND,HP,I,20
21,CAND,OT,A,42
21,CAND,OT,I,7
21,CAND,U,A,578
21,CAND,U,I,117
21,CAND,WH,A,4239
21,CAND,WH,I,266
22,1006,AI,A,2
22,1006,AP,A,5
22,1006,AP,I,2
22,1006,BH,A,14
22,1006,BH,I,1
22,1006,HP,A,5
22,1006,HP,I,1
22,1006,OT,A,7
22,1006,U,A,89
22,1006,U,I,4
22,1006,WH,A,1091
22,1006,WH,I,68
22,1111,AI,A,17
22,1111,AP,A,9
22,1111,AP,I,3
22,1111,BH,A,488
22,1111,BH,I,28
22,1111,HP,A,38
22,1111,HP,I,3
22,1111,OT,A,39
22,1111,OT,I,4
22,1111,U,A,279
22,1111,U,I,27
22,1111,WH,A,2341
22,1111,WH,I,223
22,1122,AI,A,24
22,1122,AI,I,3
22,1122,AP,A,22
22,1122,AP,I,1
22,1122,BH,A,692
22,1122,BH,I,42
22,1122,HP,A,102
22,1122,HP,I,8
22,1122,OT,A,62
22,1122,OT,I,7
22,1122,U,A,407
22,1122,U,I,35
22,1122,WH,A,3101
22,1122,WH,I,187
22,1152,AI,A,8
22,1152,AP,A,5
22,1152,BH,A,26
22,1152,BH,I,4
22,1152,HP,A,26
22,1152,HP,I,1
22,1152,OT,A,19
22,1152,OT,I,3
22,1152,U,A,145
22,1152,U,I,13
22,1152,WH,A,1656
22,1152,WH,I,97
22,1240,AI,A,9
22,1240,AP,A,20
22,1240,AP,I,1
22,1240,BH,A,140
22,1240,BH,I,7
22,1240,HP,A,42
22,1240,HP,I,3
22,1240,OT,A,43
22,1240,OT,I,4
22,1240,U,A,239
22,1240,U,I,15
22,1240,WH,A,2265
22,1240,WH,I,136
22,1371,AI,A,9
22,1371,AP,A,4
22,1371,BH,A,93
22,1371,BH,I,8
22,1371,HP,A,33
22,1371,HP,I,1
22,1371,OT,A,17
22,1371,U,A,119
22,1371,U,I,9
22,1371,WH,A,1317
22,1371,WH,I,88
22,1483,AI,A,10
22,1483,AI,I,1
22,1483,AP,A,13
22,1483,AP,I,1
22,1483,BH,A,319
22,1483,BH,I,7
22,1483,HP,A,64
22,1483,HP,I,4
22,1483,OT,A,52
22,1483,OT,I,2
22,1483,U,A,289
22,1483,U,I,21
22,1483,WH,A,2948
22,1483,WH,I,168
22,1496,AI,A,7
22,1496,AP,A,8
22,1496,BH,A,226
22,1496,BH,I,16
22,1496,HP,A,18
22,1496,HP,I,3
22,1496,OT,A,30
22,1496,OT,I,1
22,1496,U,A,132
22,1496,U,I,7
22,1496,WH,A,1163
22,1496,WH,I,75
22,1533,AI,A,3
22,1533,AP,A,4
22,1533,BH,A,120
22,1533,BH,I,8
22,1533,HP,A,19
22,1533,HP,I,2
22,1533,OT,A,25
22,1533,U,A,158
22,1533,U,I,12
22,1533,WH,A,1583
22,1533,WH,I,83
22,1540,AI,A,23
22,1540,AI,I,1
22,1540,AP,A,22
22,1540,AP,I,4
22,1540,BH,A,381
22,1540,BH,I,27
22,1540,HP,A,69
22,1540,HP,I,10
22,1540,OT,A,58
22,1540,OT,I,7
22,1540,U,A,356
22,1540,U,I,45
22,1540,WH,A,2870
22,1540,WH,I,242
22,1542,AI,A,14
22,1542,AI,I,1
22,1542,AP,A,11
22,1542,AP,I,1
22,1542,BH,A,185
22,1542,BH,I,13
22,1542,HP,A,53
22,1542,HP,I,3
22,1542,OT,A,40
22,1542,OT,I,2
22,1542,U,A,223
22,1542,U,I,16
22,1542,WH,A,1906
22,1542,WH,I,129
22,501,AI,A,19
22,501,AI,I,2
22,501,AP,A,15
22,501,AP,I,1
22,501,BH,A,1081
22,501,BH,I,70
22,501,HP,A,136
22,501,HP,I,20
22,501,OT,A,72
22,501,OT,I,10
22,501,U,A,486
22,501,U,I,45
22,501,WH,A,2763
22,501,WH,I,277
22,640,AI,A,15
22,640,AI,I,2
22,640,AP,A,15
22,640,AP,I,1
22,640,BH,A,321
22,640,BH,I,20
22,640,HP,A,71
22,640,HP,I,2
22,640,OT,A,41
22,640,OT,I,3
22,640,U,A,249
22,640,U,I,28
22,640,WH,A,2172
22,640,WH,I,169
22,641,AI,A,27
22,641,AI,I,3
22,641,AP,A,22
22,641,AP,I,2
22,641,BH,A,896
22,641,BH,I,59
22,641,HP,A,163
22,641,HP,I,14
22,641,OT,A,99
22,641,OT,I,7
22,641,U,A,542
22,641,U,I,56
22,641,WH,A,3707
22,641,WH,I,319
22,642,AI,A,46
22,642,AI,I,8
22,642,AP,A,65
22,642,AP,I,2
22,642,BH,A,2415
22,642,BH,I,276
22,642,HP,A,243
22,642,HP,I,29
22,642,OT,A,171
22,642,OT,I,23
22,642,U,A,783
22,642,U,I,97
22,642,WH,A,3205
22,642,WH,I,390
22,649,AI,A,25
22,649,AI,I,4
22,649,AP,A,21
22,649,AP,I,4
22,649,BH,A,361
22,649,BH,I,40
22,649,HP,A,60
22,649,HP,I,4
22,649,OT,A,49
22,649,OT,I,3
22,649,U,A,383
22,649,U,I,31
22,649,WH,A,3270
22,649,WH,I,243
22,650,AI,A,19
22,650,AP,A,36
22,650,BH,A,795
22,650,BH,I,71
22,650,HP,A,123
22,650,HP,I,12
22,650,OT,A,63
22,650,OT,I,7
22,650,U,A,421
22,650,U,I,41
22,650,WH,A,2456
22,650,WH,I,244
22,682,AI,A,5
22,682,AI,I,1
22,682,AP,A,2
22,682,BH,A,97
22,682,BH,I,4
22,682,HP,A,15
22,682,OT,A,24
22,682,OT,I,1
22,682,U,A,210
22,682,U,I,14
22,682,WH,A,1874
22,682,WH,I,99
22,713,AI,A,11
22,713,AI,I,2
22,713,AP,A,15
22,713,AP,I,1
22,713,BH,A,163
22,713,BH,I,8
22,713,HP,A,26
22,713,HP,I,4
22,713,OT,A,19
