County,Precinct,Race,Party,Index,Baseline,Perdue,Ossoff
WARE,406,0.167163,1.56622,0.950273,7.887324,91.1624,8.837597
WARE,407,0,1.007559,0.503779,4.237288,95.25893,4.741068
WARE,408,0,1.23468,0.61734,5.426357,93.9563,6.043697
WARE,409,0.092531,1.591631,0.888347,6.613757,92.4979,7.502103
WARE,200A,2.036436,3.038035,3.555454,30.15414,66.2904,33.7096
WARE,200B,2.571514,3.389695,4.266361,53.6965,42.03714,57.96286
WARREN,1,3.790916,2.659526,5.120679,44.54085,50.33847,49.66153
WASHINGTON,88,2.642408,1.772892,3.528854,45.65217,50.81897,49.18103
WASHINGTON,91,2.994484,2.468516,4.228742,23.40426,72.367,27.633
WASHINGTON,94,3.775692,1.830381,4.690883,27.52294,67.78618,32.21382
WASHINGTON,97,3.679278,1.66333,4.510943,44.69664,50.79242,49.20758
WASHINGTON,99,1.726231,3.042957,3.247709,27.58621,69.16608,30.83392
WASHINGTON,1253,3.168133,2.218751,4.277509,25.54745,70.17505,29.82495
WASHINGTON,1350,3.10381,1.940333,4.073976,37.26708,58.65894,41.34106
WASHINGTON,1488,3.469344,1.519715,4.229202,50.67568,45.09512,54.90488
WAYNE,1A,0.261817,1.599935,1.061784,7.592593,91.34562,8.654377
WAYNE,1B,0.081093,0.754061,0.458124,5.913978,93.6279,6.372102
WAYNE,1C,0.513328,1.554812,1.290734,11.26408,87.44519,12.55481
WAYNE,2A,1.043412,1.841428,1.964126,12.27811,85.75777,14.24223
WAYNE,2C,0.210804,0.738121,0.579864,6.826568,92.59357,7.406432
WAYNE,2D,0.793802,2.309731,1.948668,17.43341,80.61792,19.38208
WAYNE,3A,1.442417,2.123909,2.504371,19.84925,77.64638,22.35362
WAYNE,3B,0.122021,1.295452,0.769747,7.756233,91.47402,8.52598
WAYNE,4A,1.625671,3.181546,3.216444,74.60317,22.18038,77.81962
WAYNE,4B,2.909476,3.23294,4.525946,42.42424,53.04981,46.95019
WAYNE,5A,1.716872,2.649595,3.04167,25.46816,71.49017,28.50983
WAYNE,5B,1.120245,2.242917,2.241704,22.94872,74.80958,25.19042
WEBSTER,P1,3.480303,1.696804,4.328705,36.09626,59.57504,40.42496
WHEELER,1,2.837089,3.606952,4.640565,24.10256,71.25687,28.74313
WHEELER,2,2.011008,3.373129,3.697572,22.42991,73.87252,26.12748
WHITE,11,0,2.50059,1.250295,16.73913,82.01057,17.98943
WHITE,21,0,1.772707,0.886353,11.96013,87.15351,12.84649
WHITE,31,0,2.515827,1.257913,26.37363,72.36846,27.63154
WHITE,41,0,1.487672,0.743836,8.658009,90.59816,9.401844
WHITE,51,0.05699,1.841029,0.977504,14.69613,84.32636,15.67364
WHITE,61,0.076695,2.934865,1.544127,22.38806,76.06781,23.93219
WHITE,71,0,2.517049,1.258525,22.65625,76.08523,23.91477
WHITE,81,0,1.43662,0.71831,8.136792,91.1449,8.855103
WHITE,91,0,1.834413,0.917207,15.24008,83.84271,16.15729
WHITE,101,0,1.960407,0.980203,11.71329,87.30651,12.69349
WHITE,111,0,1.105338,0.552669,5.837174,93.61016,6.389843
WHITFIELD,1A,0.16023,3.580805,1.950632,50.71315,47.33621,52.66379
WHITFIELD,2A,0.158303,2.462837,1.389721,27.18287,71.42741,28.57259
WHITFIELD,3A,0,3.105097,1.552549,31.2201,67.22736,32.77264
WHITFIELD,4A,0,3.12766,1.56383,31.36882,67.06735,32.93265
WHITFIELD,5A,0.54393,3.383433,2.235647,70.72692,27.03744,72.96256
WHITFIELD,6A,0.465972,3.575084,2.253514,67.7686,29.97789,70.02211
WHITFIELD,AN,0,3.179816,1.589908,46.1305,52.27959,47.72041
WHITFIELD,CA,0,1.827511,0.913755,22.17573,76.91051,23.08949
WHITFIELD,CO,0,2.477893,1.238947,17.17452,81.58654,18.41346
WHITFIELD,DG,0,2.397826,1.198913,26.32067,72.48042,27.51958
WHITFIELD,ES,0,3.05572,1.52786,31.43508,67.03706,32.96294
WHITFIELD,FI,0,2.849971,1.424985,30.12232,68.45269,31.54731
WHITFIELD,GL,0,3.140004,1.570002,33.76793,64.66207,35.33793
WHITFIELD,LT,0,1.423265,0.711632,12.44541,86.84295,13.15705
WHITFIELD,MC,0,2.088069,1.044035,13.21101,85.74496,14.25504
WHITFIELD,NI,0,1.769841,0.884921,13.44086,85.67422,14.32578
WHITFIELD,PG,0,2.499468,1.249734,22.41183,76.33843,23.66157
WHITFIELD,TH,0,2.505706,1.252853,18.64662,80.10053,19.89947
WHITFIELD,TI,0,2.413863,1.206931,17.56757,81.2255,18.7745
WHITFIELD,TR,0,1.552002,0.776001,10.1833,89.0407,10.9593
WHITFIELD,UT,0,1.83808,0.91904,10.1083,88.97266,11.02734
WHITFIELD,VA,0,2.457164,1.228582,20.84178,77.92963,22.07037
WHITFIELD,WS,0,2.304161,1.152081,21.79617,77.05175,22.94825
WILCOX,1A,2.864467,2.703836,4.216385,66.43357,29.35005,70.64995
WILCOX,2A,3.892692,3.473415,5.629399,21.75573,72.61488,27.38512
WILCOX,2B,3.138584,3.569873,4.923521,34.14634,60.93014,39.06986
WILCOX,3A,1.07308,1.408258,1.777209,10.38462,87.83818,12.16182
WILCOX,4A,1.148358,1.616944,1.95683,10.59113,87.45204,12.54796
WILCOX,5A,2.176607,2.094832,3.224024,16.42512,80.35086,19.64914
WILKES,1,3.396688,2.872735,4.833055,52,43.16695,56.83305
WILKES,2A,1.320208,3.595474,3.117945,18.14815,78.73391,21.26609
WILKES,2B,2.363685,3.634892,4.181132,18.35749,77.46138,22.53862
WILKES,3A,2.861497,2.294279,4.008637,63.49693,32.49443,67.50557
WILKES,3B,2.488212,3.520323,4.248374,27.92208,67.82955,32.17045
WILKES,4A,2.097976,3.41969,3.80782,27.21239,68.97979,31.02021
WILKES,4B,3.083435,3.511401,4.839136,24.46043,70.70043,29.29957
WILKINSON,2,0.070314,3.218412,1.67952,11.2069,87.11358,12.88642
WILKINSON,3,2.283184,3.520323,4.043346,13.88889,82.06777,17.93223
WILKINSON,4,1.045031,3.557414,2.823738,29.26829,67.90797,32.09203
WILKINSON,5,3.034199,2.329883,4.199141,51.02564,44.77522,55.22478
WILKINSON,6,0.266449,3.079941,1.80642,16.66667,81.52691,18.47309
WILKINSON,7,2.738619,3.233711,4.355474,37.88546,57.75906,42.24094
WILKINSON,8,1.871361,1.327445,2.535084,74.77204,22.69288,77.30712
WILKINSON,10,2.830764,3.065421,4.363474,51.76252,43.874,56.126
WILKINSON,11,2.228008,3.607723,4.031869,33.64486,62.32327,37.67673
WORTH,1,3.767839,3.488506,5.512092,51.99063,42.49728,57.50272
WORTH,2,2.09406,2.230097,3.209108,19.8915,76.89939,23.10061
WORTH,3,1.789768,2.759156,3.169346,17.00405,79.82661,20.17339
WORTH,4,1.795601,1.868945,2.730074,16.15721,81.11272,18.88728
WORTH,5,0.612778,1.933745,1.57965,10,88.42035,11.57965
WORTH,6,1.471513,2.625262,2.784144,17.01389,80.20197,19.79803
WORTH,7,0.805978,1.68004,1.645998,15.88785,82.46615,17.53385
WORTH,8,2.409565,3.629735,4.224433,24.5614,71.21416,28.78584
WORTH,9,2.958596,3.413447,4.66532,11.85185,83.48283,16.51717
WORTH,10,0.502063,1.580522,1.292323,5.298013,93.40966,6.590337
WORTH,11,0.562191,0.933229,1.028805,4.907975,94.06322,5.936781
WORTH,12,0.782311,2.003244,1.783933,15.61644,82.59963,17.40037
WORTH,14,0.811338,2.895296,2.258986,17.51152,80.22949,19.77051
WORTH,15,1.143121,1.436951,1.861596,12.2807,85.8577,14.1423
WORTH,16,2.541608,3.386028,4.234622,38.23529,57.53008,42.46992
